created_at,favorite_count,full_text,quote_count,reply_count,retweet_count,username,tokens,sentiment
Fri Aug 23 11:25:50 +0000 2024,0,kak aku juga kak sedih banget yaallah,0,0,0,ssailerrmun,"['kak', 'kak', 'sedih', 'banget', 'yaallah']",Neutral
Fri Aug 23 11:24:00 +0000 2024,0,gue juga mau tonton the boyz sial,0,0,0,ssailerrmun,"['gue', 'tonton', 'the', 'boyz', 'sial']",Neutral
Fri Aug 23 11:22:58 +0000 2024,0,dia kok lucu banget ya jadi orang,0,0,0,ssailerrmun,"['lucu', 'banget', 'ya', 'orang']",Neutral
Fri Aug 23 11:19:45 +0000 2024,0,ini di dalem venue apa depan,0,0,0,ssailerrmun,"['dalem', 'venue']",Neutral
Fri Aug 23 11:18:59 +0000 2024,0,takut ya serbu warga deobiland,0,0,0,ssailerrmun,"['takut', 'ya', 'serbu', 'warga', 'deobiland']",Neutral
Fri Aug 23 11:18:44 +0000 2024,0,jirrr kok cakep kesambet apa dyandra global,0,1,0,ssailerrmun,"['jirrr', 'cakep', 'kesambet', 'dyandra', 'global']",Neutral
Fri Aug 23 11:18:15 +0000 2024,0,swhat selalu pak polisi,0,0,0,ssailerrmun,"['swhat', 'polisi']",Neutral
Fri Aug 23 11:16:20 +0000 2024,0,safee flightt sayang ku,0,0,0,ssailerrmun,"['safee', 'flightt', 'sayang', 'ku']",Neutral
Fri Aug 23 11:14:35 +0000 2024,0,yang bingung cari sunscreen cusss deh check out sunscreennya azarine saja dua nya worth every penny karena harga affordable banget banget hydrasoothe ceraspray,0,0,0,ainunjasadin,"['bingung', 'cari', 'sunscreen', 'cusss', 'deh', 'check', 'out', 'sunscreennya', 'azarine', 'nya', 'worth', 'every', 'penny', 'harga', 'affordable', 'banget', 'banget', 'hydrasoothe', 'ceraspray']",Positive
Fri Aug 23 11:14:22 +0000 2024,0,mau jemput enggak ay,0,1,0,ssailerrmun,"['jemput', 'enggak_ay']",Neutral
Fri Aug 23 11:14:12 +0000 2024,0,p sudah mana,1,0,0,ssailerrmun,['p'],Neutral
Fri Aug 23 11:12:48 +0000 2024,0,besok egk mau buka twitter sama ig pokok sedih gue bete badmood,0,0,0,ssailerrmun,"['besok', 'egk', 'buka', 'twitter', 'ig', 'pokok', 'sedih', 'gue', 'bete', 'badmood']",Neutral
Fri Aug 23 11:12:27 +0000 2024,0,sedih banget pokoknyaaa,0,1,0,ssailerrmun,"['sedih', 'banget', 'pokoknyaaa']",Neutral
Fri Aug 23 11:11:07 +0000 2024,0,kangen deh pakai toner azarine,0,0,0,nanaspineapel,"['kangen', 'deh', 'pakai', 'toner', 'azarine']",Neutral
Fri Aug 23 08:13:24 +0000 2024,0,aku suka sama ceraspray nya azarine sudah habis tube,0,0,1,laelaumikha,"['suka', 'ceraspray', 'nya', 'azarine', 'habis', 'tube']",Neutral
Fri Aug 23 08:13:16 +0000 2024,0,azarine bagus banget loh,0,0,0,ikkobalejusto,"['azarine', 'bagus', 'banget', 'loh']",Positive
Fri Aug 23 08:09:41 +0000 2024,1,adekku pakai ini sih nder kata cocok di dia dan enggak bikin muka jadi minyak atau numpuk sebum kalo enggak azarine yang ijo kalo mau lihat reviewnya bisa cek di threadku ya,0,0,0,Capekkk10,"['adekku', 'pakai', 'sih', 'nder', 'cocok', 'enggak_bikin', 'muka', 'minyak', 'numpuk', 'sebum', 'kalo', 'enggak_azarine', 'ijo', 'kalo', 'lihat', 'reviewnya', 'cek', 'threadku', 'ya']",Positive
Fri Aug 23 08:08:51 +0000 2024,0,ribu bnb atau ribu azarine,0,1,0,yujinfh,"['ribu', 'bnb', 'ribu', 'azarine']",Neutral
Fri Aug 23 08:07:32 +0000 2024,1,azarine ijo yang acne cosrx merah hadalabo tamago,0,0,0,Capekkk10,"['azarine', 'ijo', 'acne', 'cosrx', 'merah', 'hadalabo', 'tamago']",Neutral
Fri Aug 23 07:58:28 +0000 2024,1,aaaa ada yang sama stnya aku juga normal tapi dry sedikit sensitif kalo musim pancaroba kayak begini aku pakai moist cosrx ini sih soal bikin muka jadi asa lembapplumpy ssnya aku pakai facetology sama azarine,0,0,0,Capekkk10,"['aaaa', 'stnya', 'normal', 'dry', 'sensitif', 'kalo', 'musim', 'pancaroba', 'kayak', 'pakai', 'moist', 'cosrx', 'sih', 'bikin', 'muka', 'asa', 'lembapplumpy', 'ssnya', 'pakai', 'facetology', 'azarine']",Neutral
Fri Aug 23 07:35:52 +0000 2024,0,aku nemu promo tarik di lazada nih yuk coba lihat nama produk beli dapat azarine velvety ombre lip bundle lip velvet harga produk rp harga diskon rp,0,0,0,Vinnyaalvi,"['nemu', 'promo', 'tarik', 'lazada', 'nih', 'yuk', 'coba', 'lihat', 'nama', 'produk', 'beli', 'azarine', 'velvety', 'ombre', 'lip', 'bundle', 'lip', 'velvet', 'harga', 'produk', 'rp', 'harga', 'diskon', 'rp']",Neutral
Fri Aug 23 07:35:43 +0000 2024,0,lagi suka pakai azarine nder turut pigmentasi buildable dan cukup awet,0,0,0,cwkwangi,"['suka', 'pakai', 'azarine', 'nder', 'pigmentasi', 'buildable', 'awet']",Neutral
Fri Aug 23 07:05:23 +0000 2024,0,mosturizer azarine bagus sih,0,0,0,ofmavin,"['mosturizer', 'azarine', 'bagus', 'sih']",Positive
Fri Aug 23 06:58:01 +0000 2024,0,punya azarine bagus min,0,0,0,chichiochi_,"['azarine', 'bagus', 'min']",Positive
Fri Aug 23 06:38:08 +0000 2024,3,karena aku lagi pakai hydrating toner retinol toner dari azarine aku jadi tarik buat coba yang multi acid glowing tonernya nah kandung itu ada vit sih txa mandelic acid dan juga ferulic acid gilss toner doang tapi lengkap banget kan,0,1,1,blacklist_era,"['pakai', 'hydrating', 'toner', 'retinol', 'toner', 'azarine', 'tarik', 'coba', 'multi', 'acid', 'glowing', 'tonernya', 'kandung', 'vit', 'sih', 'txa', 'mandelic', 'acid', 'ferulic', 'acid', 'gilss', 'toner', 'doang', 'lengkap', 'banget']",Neutral
Fri Aug 23 06:04:54 +0000 2024,0,menit yang lalu aku baru saja cowok ss azarine ini di toko itu terus coba iseng cari keyword toko di kali nemu twt ini aku jadi trust issue dan auto batalin sen,0,0,0,jeehovve,"['menit', 'cowok', 'ss', 'azarine', 'toko', 'coba', 'iseng', 'cari', 'keyword', 'toko', 'kali', 'nemu', 'twt', 'trust', 'issue', 'auto', 'batalin', 'sen']",Neutral
Fri Aug 23 06:04:34 +0000 2024,0,makanya kalo pilih sunscreen yang jelas ya sudah pasti azarine dong,0,0,0,arskinjournal,"['kalo', 'pilih', 'sunscreen', 'ya', 'azarine']",Neutral
Fri Aug 23 06:04:30 +0000 2024,0,enggak bisa yura aku kalo reapply sunscreen mau yang praktis dan enggak ribet cuma azarine ceraspray sunscreen spf apa yang bisa,0,1,0,arskinjournal,"['enggak_bisa', 'yura', 'kalo', 'reapply', 'sunscreen', 'praktis', 'enggak_ribet', 'azarine', 'ceraspray', 'sunscreen', 'spf']",Neutral
Fri Aug 23 06:04:22 +0000 2024,0,turut azarine yang hydrashoote ini sunscreen nyaman yang pernah aku pakai dia tekstur tuh gel yang mudah resap amp ngeblendnya effortless banget enggak lengket sama sekali no whitecast dan paling penting enggak bikin greasy jadi aman pakai oily skin,0,1,0,arskinjournal,"['azarine', 'hydrashoote', 'sunscreen', 'nyaman', 'pakai', 'tekstur', 'tuh', 'gel', 'mudah', 'resap', 'amp', 'ngeblendnya', 'effortless', 'banget', 'enggak_lengket', 'no', 'whitecast', 'enggak_bikin', 'greasy', 'aman', 'pakai', 'oily', 'skin']",Neutral
Fri Aug 23 05:45:48 +0000 2024,0,yuk langsung aku kirim hari ini harga ada threadss ya tanya bisa lewat dm ya link di bio exp tangerang,2,2,0,asmloy,"['yuk', 'langsung', 'kirim', 'harga', 'threadss', 'ya', 'dm', 'ya', 'link', 'bio', 'exp', 'tangerang']",Neutral
Fri Aug 23 05:38:13 +0000 2024,0,pakai azarine itu beb,0,0,0,momoshimryy,"['pakai', 'azarine', 'beb']",Neutral
Fri Aug 23 05:30:08 +0000 2024,2,azarine biru dermies oren beta penthanol somebymi somethinc calmdown natur e ceraglow clinelle ijo my lov semua bisa ngelembabin extra mnrtku,0,0,0,dshhfii,"['azarine', 'biru', 'dermies', 'oren', 'beta', 'penthanol', 'somebymi', 'somethinc', 'calmdown', 'natur', 'e', 'ceraglow', 'clinelle', 'ijo', 'my', 'lov', 'ngelembabin', 'extra', 'mnrtku']",Neutral
Fri Aug 23 05:28:07 +0000 2024,0,sa azarine banyak yang cocok di aku,0,0,0,radyassa,"['sa', 'azarine', 'cocok']",Positive
Fri Aug 23 05:17:27 +0000 2024,0,wts sharing xl akrab aktif besok pagi kuota utama gb harga ke ada slot kuota lokalpersonal lihat telah di ada kadang kalo hoki bisa dapat my rewards gb pay dulu baru ada trusted ya testimoni cek bio,0,1,0,bigwinyook,"['wts', 'sharing', 'xl', 'akrab', 'aktif', 'besok', 'pagi', 'kuota', 'utama', 'gb', 'harga', 'slot', 'kuota', 'lokalpersonal', 'lihat', 'kadang', 'kalo', 'hoki', 'my', 'rewards', 'gb', 'pay', 'trusted', 'ya', 'testimoni', 'cek', 'bio']",Neutral
Fri Aug 23 05:13:12 +0000 2024,3,multi acids glowing toner dari azarine ini benar bikin kulit jadi lebih cerah dan enggak kusam terus inituh bisa jadi alternatif niacinamide buat pudar bekas jerawat juga tekstur juga watery ringan banget jadi gampang serap ke kulit cuma tetap kasih kelembaban,0,1,1,icaaapdeh,"['multi', 'acids', 'glowing', 'toner', 'azarine', 'bikin', 'kulit', 'cerah', 'enggak_kusam', 'inituh', 'alternatif', 'niacinamide', 'pudar', 'bekas', 'jerawat', 'tekstur', 'watery', 'ringan', 'banget', 'gampang', 'serap', 'kulit', 'kasih', 'kelembaban']",Negative
Fri Aug 23 05:11:22 +0000 2024,0,sudah murah sih tapi habis launch ip langsung drop lagi harga pasti sesal kak,0,1,0,bigwinyook,"['murah', 'sih', 'habis', 'launch', 'ip', 'langsung', 'drop', 'harga', 'sesal', 'kak']",Positive
Fri Aug 23 04:57:03 +0000 2024,0,azarine ya,0,0,0,asyabetmud,"['azarine', 'ya']",Neutral
Fri Aug 23 04:56:01 +0000 2024,78,best sunscreen ini the town kalo kalian lagi cari sunscreen yang enak di kulit tapi tetap ada proteksi wajib banget coba kombo dari azarine sih hydrasoothe gel sunscreen dan ceraspray sunscreen,0,26,63,tttokebi,"['best', 'sunscreen', 'the', 'town', 'kalo', 'cari', 'sunscreen', 'enak', 'kulit', 'proteksi', 'wajib', 'banget', 'coba', 'kombo', 'azarine', 'si', 'hydrasoothe', 'gel', 'sunscreen', 'ceraspray', 'sunscreen']",Neutral
Fri Aug 23 04:51:56 +0000 2024,0,serum azarine memang pada bagus semua,0,0,0,Dandelion2202,"['serum', 'azarine', 'bagus']",Positive
Fri Aug 23 04:51:31 +0000 2024,0,toner nya azarine ini banyak banget manfaat,0,0,0,Dandelion2202,"['toner', 'nya', 'azarine', 'banget', 'manfaat']",Neutral
Fri Aug 23 04:51:28 +0000 2024,0,azarine sicc,0,1,0,PadungTeyuh,"['azarine', 'sicc']",Neutral
Fri Aug 23 04:50:54 +0000 2024,0,kepo sama produk skincare azarine deh,0,1,0,fadhilahahaha,"['kepo', 'produk', 'skincare', 'azarine', 'deh']",Neutral
Fri Aug 23 04:26:07 +0000 2024,1,gusy ss yang bagus buat oily skin dan lumayan tahan keringet tuh apa ya aku mau ganti dari azarine soal dia kalau keringetan lumayan pudar,0,0,0,swavlike,"['gusy', 'ss', 'bagus', 'oily', 'skin', 'lumayan', 'tahan', 'keringet', 'tuh', 'ya', 'ganti', 'azarine', 'keringetan', 'lumayan', 'pudar']",Positive
Fri Aug 23 04:26:03 +0000 2024,0,tumben baik,0,0,0,ssailerrmun,['tumben'],Positive
Fri Aug 23 04:11:53 +0000 2024,0,toner azarine memang enakenak ya nin,0,0,0,irapersa,"['toner', 'azarine', 'enakenak', 'ya', 'nin']",Neutral
Fri Aug 23 04:02:32 +0000 2024,0,pakai toner azarine kuningg kah,0,1,0,chocoleachips,"['pakai', 'toner', 'azarine', 'kuningg', 'kah']",Neutral
Fri Aug 23 02:10:30 +0000 2024,0,azarine hydrasoothe sunscreen gel punya tektur yang light gel yang bisa kasih healthy matte finish,0,1,0,tarochococookie,"['azarine', 'hydrasoothe', 'sunscreen', 'gel', 'tektur', 'light', 'gel', 'kasih', 'healthy', 'matte', 'finish']",Neutral
Fri Aug 23 01:47:05 +0000 2024,1,makanya kalau mau pilih sunscreen harus pilih yang jelas sudah pasti azarine travel friendly pula fyi beli bundle duo sunscreen ini lebih hemat guys,0,0,1,keylaxppo,"['pilih', 'sunscreen', 'pilih', 'azarine', 'travel', 'friendly', 'fyi', 'beli', 'bundle', 'duo', 'sunscreen', 'hemat', 'guys']",Neutral
Fri Aug 23 01:46:45 +0000 2024,1,enggak bisa yura aku pengin nya reapply sunscreen yang praktis dan enggak ribet tuh harus punya nya azarine ceraspray sunscreen spf apa yang bisa aku mau terjang panas heatwave pakai ss dingin ini ada cooling sensation nya non greasy non sticky no,0,1,1,keylaxppo,"['enggak_bisa', 'yura', 'pengin', 'nya', 'reapply', 'sunscreen', 'praktis', 'enggak_ribet', 'tuh', 'nya', 'azarine', 'ceraspray', 'sunscreen', 'spf', 'terjang', 'panas', 'heatwave', 'pakai', 'ss', 'dingin', 'cooling', 'sensation', 'nya', 'non', 'greasy', 'non', 'sticky', 'no']",Neutral
Fri Aug 23 01:46:24 +0000 2024,1,azarine hydrasoothe sunscreen gel spf apa feels tekstur ringan banget di muka cepat resap easy tapi blend yang aku suka ini healty matte finish bikin kulit lihat sehat enggak lengket no whitecast nya enggak greasy aman banget pakai di oily skin,0,1,1,keylaxppo,"['azarine', 'hydrasoothe', 'sunscreen', 'gel', 'spf', 'feels', 'tekstur', 'ringan', 'banget', 'muka', 'cepat', 'resap', 'easy', 'blend', 'suka', 'healty', 'matte', 'finish', 'bikin', 'kulit', 'lihat', 'sehat', 'enggak_lengket', 'no', 'whitecast', 'nya', 'enggak_greasy', 'aman', 'banget', 'pakai', 'oily', 'skin']",Positive
Fri Aug 23 01:45:59 +0000 2024,1,siapa lagi kalau bukan azarine hydrasoothe gel sunscreen tekstur super ringan dan ini real apa spf guarantee amp sudah uji ini vivo no fragrance no alcohol ini protection ada blue light protection cegah anti aging fungal acne safe juga aman,0,1,1,keylaxppo,"['bukan_azarine', 'hydrasoothe', 'gel', 'sunscreen', 'tekstur', 'super', 'ringan', 'real', 'spf', 'guarantee', 'amp', 'uji', 'vivo', 'no', 'fragrance', 'no', 'alcohol', 'protection', 'blue', 'light', 'protection', 'cegah', 'anti', 'aging', 'fungal', 'acne', 'safe', 'aman']",Neutral
Fri Aug 23 01:40:37 +0000 2024,0,the boyz sudah flight belum sih,0,0,0,ssailerrmun,"['the', 'boyz', 'flight', 'belum_sih']",Neutral
Fri Aug 23 01:38:56 +0000 2024,0,semarang rill panas banget benar harus pakai azarine,0,0,0,earthyskintone,"['semarang', 'rill', 'panas', 'banget', 'pakai', 'azarine']",Neutral
Fri Aug 23 01:34:37 +0000 2024,5,toner yang aku pakai itu azarine multi acids glowing toner sudah dermatologically tested no alcohol no fragrance non comedogenic bisa untuk semua jenis kulit,0,1,2,behappyeaah,"['toner', 'pakai', 'azarine', 'multi', 'acids', 'glowing', 'toner', 'dermatologically', 'tested', 'no', 'alcohol', 'no', 'fragrance', 'non', 'comedogenic', 'jenis', 'kulit']",Neutral
Fri Aug 23 01:33:36 +0000 2024,0,azarine memang bagus bagus ya produk,0,0,0,skinlatehunter,"['azarine', 'bagus', 'bagus', 'ya', 'produk']",Positive
Fri Aug 23 01:33:22 +0000 2024,15,sunscreen azarine hydrasoothe gel spf apa sunscreen juta umat yang turut the og sunscreen lokal nyaman dan affordable oily skin bakal suka karena finishnya matte untuk kulit normal tapi dry mattenya masih oke dan nyaman,0,1,4,blueskycean,"['sunscreen', 'azarine', 'hydrasoothe', 'gel', 'spf', 'sunscreen', 'juta', 'umat', 'the', 'og', 'sunscreen', 'lokal', 'nyaman', 'affordable', 'oily', 'skin', 'suka', 'finishnya', 'matte', 'kulit', 'normal', 'dry', 'mattenya', 'oke', 'nyaman']",Neutral
Fri Aug 23 01:32:56 +0000 2024,0,aku suka iuga ss azarine memang cakeuppp,0,0,0,behappyeaah,"['suka', 'iuga', 'ss', 'azarine', 'cakeuppp']",Neutral
Fri Aug 23 01:26:49 +0000 2024,0,segar sih kalo habis mandi pagi terus pakai toner azarine yang ini,0,0,0,yubbeee,"['segar', 'sih', 'kalo', 'habis', 'mandi', 'pagi', 'pakai', 'toner', 'azarine']",Neutral
Fri Aug 23 01:23:29 +0000 2024,0,ss azarine memang juara ya,0,0,0,yubbeee,"['ss', 'azarine', 'juara', 'ya']",Neutral
Fri Aug 23 01:07:28 +0000 2024,0,azarine jujur bagus banget,0,0,1,tarochococookie,"['azarine', 'jujur', 'bagus', 'banget']",Positive
Fri Aug 23 01:06:22 +0000 2024,0,aku juga pakai azarine yang calm my acne benar sudah cocok tapi mau coba saja physical ss karena rame orang omong physical ss akhir coba punya dearme tapi enggak lihat kandung salah ku padahal enak poll tekstur jadi breakout begini muka aku huhuhu akhir pakai azarine lagi,0,0,0,jkyeomieayam,"['pakai', 'azarine', 'calm', 'my', 'acne', 'cocok', 'coba', 'physical', 'ss', 'rame', 'orang', 'omong', 'physical', 'ss', 'coba', 'dearme', 'enggak_lihat', 'kandung', 'salah', 'ku', 'enak', 'poll', 'tekstur', 'breakout', 'muka', 'huhuhu', 'pakai', 'azarine']",Neutral
Fri Aug 23 01:05:07 +0000 2024,0,cek twin pack gel azarine hydrasoothe sunscreen gel spf apa xml lolos uji invivo invitro best seller sunscreen kulit minyak jerawat dengan harga rp dapat di shopee sekarang,0,0,0,leonyydanielaa,"['cek', 'twin', 'pack', 'gel', 'azarine', 'hydrasoothe', 'sunscreen', 'gel', 'spf', 'xml', 'lolos', 'uji', 'invivo', 'invitro', 'best', 'seller', 'sunscreen', 'kulit', 'minyak', 'jerawat', 'harga', 'rp', 'shopee']",Negative
Fri Aug 23 00:38:55 +0000 2024,12,azarine calm my acne sunscreen moisturiser spf apa produk ini formulasi dalam bentuk gel ringan mudah resap dan tidak lengket bahanbahan di dalam rupa bahan alami yang bisa obat jerawat seperti bakuchiol selain itu ada pula bahan lembap,0,1,0,lenteqra,"['azarine', 'calm', 'my', 'acne', 'sunscreen', 'moisturiser', 'spf', 'produk', 'formulasi', 'bentuk', 'gel', 'ringan', 'mudah', 'resap', 'tidak_lengket', 'bahanbahan', 'rupa', 'bahan', 'alami', 'obat', 'jerawat', 'bakuchiol', 'bahan', 'lembap']",Negative
Fri Aug 23 00:38:50 +0000 2024,15,azarine cicamide barrier sunscreen moisturiser kandung cica dan ceramide di produk ini akan bantu jaga lembap kulit cara optimal cicamide juga dapat kuat dan baik skin barrier serta cegah rusa kulit akibat sinar uv tambah ada,0,1,0,lenteqra,"['azarine', 'cicamide', 'barrier', 'sunscreen', 'moisturiser', 'kandung', 'cica', 'ceramide', 'produk', 'bantu', 'jaga', 'lembap', 'kulit', 'optimal', 'cicamide', 'kuat', 'skin', 'barrier', 'cegah', 'rusa', 'kulit', 'akibat', 'sinar', 'uv']",Positive
Fri Aug 23 00:18:59 +0000 2024,0,enggak salah sih kalo ss azarine tuh ss juta umat soal memang banyak banget yang pakai dan suka,0,0,0,yubbeee,"['enggak_salah', 'sih', 'kalo', 'ss', 'azarine', 'tuh', 'ss', 'juta', 'umat', 'banget', 'pakai', 'suka']",Neutral
Fri Aug 23 00:12:20 +0000 2024,0,iya memang aku juga kadang suka balik lagi ke ss azarine kalo muka sudah rasa jenuh sama ss yang berat,0,0,0,yubbeee,"['iya', 'kadang', 'suka', 'ss', 'azarine', 'kalo', 'muka', 'jenuh', 'ss', 'berat']",Neutral
Fri Aug 23 00:09:14 +0000 2024,0,sunscreen azarine memang masih yang depan,0,0,0,yubbeee,"['sunscreen', 'azarine']",Neutral
Fri Aug 23 00:00:02 +0000 2024,0,ini sunscreen jauh ini aku coba karena telah the originote pindah lagi ke wardah yang formula baru yaitu spf nyata tekstur beda sama yang belum alhasil enggak cocok coba azarine yang spf lumayan sih cuma lama lama kurang enak,0,1,0,oyooju,"['sunscreen', 'coba', 'the', 'originote', 'pindah', 'wardah', 'formula', 'spf', 'nyata', 'tekstur', 'beda', 'belum_alhasil', 'enggak_cocok', 'coba', 'azarine', 'spf', 'lumayan', 'sih', 'kurang_enak']",Neutral
Thu Aug 22 23:59:16 +0000 2024,0,azarine magic colour lip serum ml cek harga cek harga,0,1,0,RecomByYou,"['azarine', 'magic', 'colour', 'lip', 'serum', 'ml', 'cek', 'harga', 'cek', 'harga']",Neutral
Thu Aug 22 23:45:24 +0000 2024,0,aku nemu promo tarik di lazada nih yuk coba lihat nama produk beli dapat azarine velvety ombre lip bundle lip velvet harga produk rp harga diskon rp,0,0,0,apunkkhuza,"['nemu', 'promo', 'tarik', 'lazada', 'nih', 'yuk', 'coba', 'lihat', 'nama', 'produk', 'beli', 'azarine', 'velvety', 'ombre', 'lip', 'bundle', 'lip', 'velvet', 'harga', 'produk', 'rp', 'harga', 'diskon', 'rp']",Neutral
Thu Aug 22 23:00:55 +0000 2024,5,maxwell ya opo sih iki admin azarine gj tak blok kon,0,0,2,callme_tea_,"['maxwell', 'ya', 'opo', 'sih', 'iki', 'admin', 'azarine', 'gj', 'blok', 'kon']",Neutral
Thu Aug 22 22:59:07 +0000 2024,0,pamelo azarine serum superhero marvel series azarine new serum series ml azarine superhero serum azarine marvel serum ml,0,0,0,ikhsansnada,"['pamelo', 'azarine', 'serum', 'superhero', 'marvel', 'series', 'azarine', 'new', 'serum', 'series', 'ml', 'azarine', 'superhero', 'serum', 'azarine', 'marvel', 'serum', 'ml']",Neutral
Thu Aug 22 22:31:34 +0000 2024,0,kak kalo lagi pakai tonernya azarine ini moisturizernya pakai apa,0,0,0,diveppie,"['kak', 'kalo', 'pakai', 'tonernya', 'azarine', 'moisturizernya', 'pakai']",Neutral
Thu Aug 22 22:31:03 +0000 2024,0,asli memang enak buat daily sunscreennya azarine aku lebih suka sama ceraspraynya karena satsettt,0,0,0,diveppie,"['asli', 'enak', 'daily', 'sunscreennya', 'azarine', 'suka', 'ceraspraynya', 'satsettt']",Neutral
Thu Aug 22 22:29:31 +0000 2024,0,mantap juga ya tonernya azarine,0,0,0,diveppie,"['mantap', 'ya', 'tonernya', 'azarine']",Neutral
Thu Aug 22 22:28:22 +0000 2024,0,aku mana saja deh baru tau azarine punya peeling serum kayak begini,0,0,0,diveppie,"['deh', 'tau', 'azarine', 'peeling', 'serum', 'kayak']",Neutral
Thu Aug 22 22:04:41 +0000 2024,0,taksir sama tonernya azarine kak,0,0,0,MusiniSisi,"['taksir', 'tonernya', 'azarine', 'kak']",Neutral
Thu Aug 22 22:04:18 +0000 2024,0,pengin coba tonernya azarine kak,0,0,0,MusiniSisi,"['pengin', 'coba', 'tonernya', 'azarine', 'kak']",Neutral
Thu Aug 22 16:38:43 +0000 2024,0,flash sale tokopedia ags rp itel smart watch hitam azarine radian moist sensodyne xtra segar enggak rp bagus sibiru enggak kali isi produk fs lain bisa,0,1,0,xkode06,"['flash', 'sale', 'tokopedia', 'ags', 'rp', 'itel', 'smart', 'watch', 'hitam', 'azarine', 'radian', 'moist', 'sensodyne', 'xtra', 'segar', 'enggak_rp', 'bagus', 'sibiru', 'enggak_kali', 'isi', 'produk', 'fs']",Positive
Thu Aug 22 16:35:58 +0000 2024,0,flash sale tokopedia agu stay di halaman kirim rp itel smartwatch pcs sensodyne fresh mint gr azarine moisturizer gr rp pcs bagus bersih toilet,0,0,0,AkulahPara,"['flash', 'sale', 'tokopedia', 'agu', 'stay', 'halaman', 'kirim', 'rp', 'itel', 'smartwatch', 'pcs', 'sensodyne', 'fresh', 'mint', 'gr', 'azarine', 'moisturizer', 'gr', 'rp', 'pcs', 'bagus', 'bersih', 'toilet']",Positive
Thu Aug 22 16:35:15 +0000 2024,0,hampir sama kayak azarine tapi mahal amaterasun dikit ya arti,0,1,0,loveechis,"['kayak', 'azarine', 'mahal', 'amaterasun', 'dikit', 'ya', 'arti']",Negative
Thu Aug 22 16:29:22 +0000 2024,1,azarine turun harga wib azarine toner juta umat for all skin types untuk kulit kusam rp azarine tinted lippie cake lip tint ala korea longlasting hydrating extra moisturizing ml rp azarine ceraspray,0,0,0,berburusales,"['azarine', 'turun', 'harga', 'wib', 'azarine', 'toner', 'juta', 'umat', 'for', 'all', 'skin', 'types', 'kulit', 'kusam', 'rp', 'azarine', 'tinted', 'lippie', 'cake', 'lip', 'tint', 'ala', 'korea', 'longlasting', 'hydrating', 'extra', 'moisturizing', 'ml', 'rp', 'azarine', 'ceraspray']",Neutral
Thu Aug 22 16:28:41 +0000 2024,0,buat yang kulit kusam coba sunscreen azarine yang ini bisa bikin cerah glowing karena ada kandung vit sih nyaman pakai utama buat kulit kering gampang diratain di muka kombo sama serum vit sih bkl makin mantap benar glowing kulit sehat kayak habis treatment,0,0,0,cupidhoneymoon,"['kulit', 'kusam', 'coba', 'sunscreen', 'azarine', 'bikin', 'cerah', 'glowing', 'kandung', 'vit', 'sih', 'nyaman', 'pakai', 'utama', 'kulit', 'kering', 'gampang', 'diratain', 'muka', 'kombo', 'serum', 'vit', 'sih', 'bkl', 'mantap', 'glowing', 'kulit', 'sehat', 'kayak', 'habis', 'treatment']",Neutral
Thu Aug 22 16:28:38 +0000 2024,0,sunscreen azarine suka bisa buat skin barrier amp cocok buat semua jenis kulit tekstur gel amp ada sensasi sejuk begitu rasa kayak pakai moisturizer padahal ini sunscreen pas sudah ngeset di muka rasa lembap basah begitu amp nyaman hari,0,0,0,cupidhoneymoon,"['sunscreen', 'azarine', 'suka', 'skin', 'barrier', 'amp', 'cocok', 'jenis', 'kulit', 'tekstur', 'gel', 'amp', 'sensasi', 'sejuk', 'kayak', 'pakai', 'moisturizer', 'sunscreen', 'pas', 'ngeset', 'muka', 'lembap', 'basah', 'amp', 'nyaman']",Positive
Thu Aug 22 16:28:34 +0000 2024,0,sunscreen azarine ini jadi andal kalo lagi ada jerawat di muka bisa bikin kulit kalem amp jerawat enggak makin radang mana tekstur ringan penting banget buat pakai sunscreen supaya kulit lindung amp pas tua nanti enggak banyak flek hitammasalah kulit lain,0,0,0,cupidhoneymoon,"['sunscreen', 'azarine', 'andal', 'kalo', 'jerawat', 'muka', 'bikin', 'kulit', 'kalem', 'amp', 'jerawat', 'enggak_makin', 'radang', 'tekstur', 'ringan', 'banget', 'pakai', 'sunscreen', 'kulit', 'lindung', 'amp', 'pas', 'tua', 'enggak_banyak', 'flek', 'hitammasalah', 'kulit']",Negative
Thu Aug 22 15:49:32 +0000 2024,0,azarine brightening cglow serum ml cek harga,0,1,0,uniicantika,"['azarine', 'brightening', 'cglow', 'serum', 'ml', 'cek', 'harga']",Neutral
Thu Aug 22 15:45:15 +0000 2024,0,nyaman itu sunscreen azarine ya bun,0,0,0,earthyskintone,"['nyaman', 'sunscreen', 'azarine', 'ya', 'bun']",Neutral
Thu Aug 22 15:26:39 +0000 2024,0,ss nya azarine memang top markotop,0,0,0,plumpypum,"['ss', 'nya', 'azarine', 'top', 'markotop']",Neutral
Thu Aug 22 15:08:36 +0000 2024,0,combo maut ini sih juara sih azarine,0,0,0,apilinaaa,"['combo', 'maut', 'sih', 'juara', 'sih', 'azarine']",Neutral
Thu Aug 22 15:05:23 +0000 2024,0,ss juara memang azarine sih asli,0,0,0,apilinaaa,"['ss', 'juara', 'azarine', 'sih', 'asli']",Neutral
